Action name,Iteration,Status,Responsiveness,Start time,End time,"Duration, msec"
TV_Stream/Replay_10s,25,Passed,N/A,2020-10-02 11:52:57.738000,2020-10-02 11:53:09.198000,10000
TV_Stream/Replay_10s,26,Passed,N/A,2020-10-02 11:55:33.940000,2020-10-02 11:55:45.245000,10000
TV_Stream/Replay_10s,27,Passed,N/A,2020-10-02 11:58:12.049000,2020-10-02 11:58:23.535000,10000
TV_Stream/Replay_10s,28,Passed,N/A,2020-10-02 12:00:46.403000,2020-10-02 12:00:57.941000,10000
TV_Stream/Replay_10s,29,Passed,N/A,2020-10-02 12:03:24.134000,2020-10-02 12:03:35.535000,10000
TV_Stream/Replay_10s,30,Passed,N/A,2020-10-02 12:06:02.864000,2020-10-02 12:06:14.104000,10000
TV_Stream/Replay_10s,31,Passed,N/A,2020-10-02 12:08:44.163000,2020-10-02 12:08:55.475000,10000
TV_Stream/Replay_10s,32,Passed,N/A,2020-10-02 12:11:21.469000,2020-10-02 12:11:32.933000,10000
TV_Stream/Replay_10s,33,Passed,N/A,2020-10-02 12:13:59.419000,2020-10-02 12:14:10.828000,10000
TV_Stream/Replay_10s,34,Passed,N/A,2020-10-02 12:16:36.717000,2020-10-02 12:16:48.123000,10000
TV_Stream/Replay_10s,35,Passed,N/A,2020-10-02 12:19:19.629000,2020-10-02 12:19:31.174000,10000
TV_Stream/Replay_10s,36,Passed,N/A,2020-10-02 12:21:54.737000,2020-10-02 12:22:06.353000,10000
TV_Stream/Replay_10s,37,Passed,N/A,2020-10-02 12:24:35.053000,2020-10-02 12:24:46.573000,10000
TV_Stream/Replay_10s,38,Passed,N/A,2020-10-02 12:27:12.378000,2020-10-02 12:27:23.677000,10000
TV_Stream/Replay_10s,39,Passed,N/A,2020-10-02 12:29:50.882000,2020-10-02 12:30:02.608000,10000
TV_Stream/Replay_10s,40,Passed,N/A,2020-10-02 12:32:29.992000,2020-10-02 12:32:41.331000,10000
TV_Stream/Replay_10s,41,Passed,N/A,2020-10-02 12:35:06.133000,2020-10-02 12:35:17.617000,10000
TV_Stream/Replay_10s,42,Passed,N/A,2020-10-02 12:37:43.204000,2020-10-02 12:37:54.678000,10000
TV_Stream/Replay_10s,43,Passed,N/A,2020-10-02 12:40:19.086000,2020-10-02 12:40:30.566000,10000
TV_Stream/Replay_10s,44,Passed,N/A,2020-10-02 12:42:55.144000,2020-10-02 12:43:06.693000,10000
TV_Stream/Replay_10s,45,Passed,N/A,2020-10-02 12:45:31.483000,2020-10-02 12:45:43.033000,10000
TV_Stream/Replay_10s,46,Passed,N/A,2020-10-02 12:48:08.185000,2020-10-02 12:48:19.705000,10000
TV_Stream/Replay_10s,47,Passed,N/A,2020-10-02 12:50:43.499000,2020-10-02 12:50:54.984000,10000
TV_Stream/Replay_10s,48,Passed,N/A,2020-10-02 12:53:20.147000,2020-10-02 12:53:31.652000,10000
TV_Stream/Replay_10s,49,Passed,N/A,2020-10-02 12:55:58.016000,2020-10-02 12:56:09.553000,10000
TV_Stream/Replay_10s,50,Passed,N/A,2020-10-02 12:58:38.790000,2020-10-02 12:58:50.489000,10000
TV_Stream/BackToLinear,1,Passed,N/A,2020-10-02 10:57:14.891000,2020-10-02 10:57:18.501000,2371
TV_Stream/BackToLinear,2,Passed,N/A,2020-10-02 10:59:51.926000,2020-10-02 10:59:55.797000,2644
TV_Stream/BackToLinear,3,Passed,N/A,2020-10-02 11:02:31.303000,2020-10-02 11:02:35.069000,2570
TV_Stream/BackToLinear,4,Passed,N/A,2020-10-02 11:05:07.706000,2020-10-02 11:05:11.435000,2500
TV_Stream/BackToLinear,5,Passed,N/A,2020-10-02 11:07:45.825000,2020-10-02 11:07:49.790000,2753
TV_Stream/BackToLinear,6,Passed,N/A,2020-10-02 11:10:22.689000,2020-10-02 11:10:26.628000,2725
TV_Stream/BackToLinear,7,Passed,N/A,2020-10-02 11:12:58.480000,2020-10-02 11:13:02.307000,2674
TV_Stream/BackToLinear,8,Passed,N/A,2020-10-02 11:15:40.578000,2020-10-02 11:15:44.380000,2544
TV_Stream/BackToLinear,9,Passed,N/A,2020-10-02 11:18:19.037000,2020-10-02 11:18:22.612000,2321
TV_Stream/BackToLinear,13,Passed,N/A,2020-10-02 11:24:03.533000,2020-10-02 11:24:07.311000,2547
TV_Stream/BackToLinear,15,Passed,N/A,2020-10-02 11:26:59.600000,2020-10-02 11:27:03.585000,2334
TV_Stream/BackToLinear,16,Passed,N/A,2020-10-02 11:29:35.335000,2020-10-02 11:29:39.206000,2442
TV_Stream/BackToLinear,17,Passed,N/A,2020-10-02 11:32:13.224000,2020-10-02 11:32:16.781000,2431
TV_Stream/BackToLinear,18,Passed,N/A,2020-10-02 11:34:49.056000,2020-10-02 11:34:52.494000,2228
TV_Stream/BackToLinear,19,Passed,N/A,2020-10-02 11:37:30.098000,2020-10-02 11:37:33.725000,2402
TV_Stream/BackToLinear,20,Passed,N/A,2020-10-02 11:40:10.061000,2020-10-02 11:40:13.485000,2226
TV_Stream/BackToLinear,21,Passed,N/A,2020-10-02 11:42:45.976000,2020-10-02 11:42:49.647000,2525
TV_Stream/BackToLinear,22,Passed,N/A,2020-10-02 11:45:20.831000,2020-10-02 11:45:24.416000,2377
TV_Stream/BackToLinear,23,Passed,N/A,2020-10-02 11:47:54.869000,2020-10-02 11:47:58.442000,2354
TV_Stream/BackToLinear,24,Passed,N/A,2020-10-02 11:50:31.392000,2020-10-02 11:50:35.409000,2601
TV_Stream/BackToLinear,25,Passed,N/A,2020-10-02 11:53:09.444000,2020-10-02 11:53:13.416000,2706
TV_Stream/BackToLinear,26,Passed,N/A,2020-10-02 11:55:45.493000,2020-10-02 11:55:48.886000,2209
TV_Stream/BackToLinear,27,Passed,N/A,2020-10-02 11:58:23.652000,2020-10-02 11:58:27.300000,2274
TV_Stream/BackToLinear,28,Passed,N/A,2020-10-02 12:00:58.189000,2020-10-02 12:01:01.820000,2416
TV_Stream/BackToLinear,29,Passed,N/A,2020-10-02 12:03:35.640000,2020-10-02 12:03:39.635000,2819
TV_Stream/BackToLinear,30,Passed,N/A,2020-10-02 12:06:14.249000,2020-10-02 12:06:20.372000,3033
TV_Stream/BackToLinear,31,Passed,N/A,2020-10-02 12:08:55.590000,2020-10-02 12:08:58.999000,2227
TV_Stream/BackToLinear,32,Passed,N/A,2020-10-02 12:11:33.049000,2020-10-02 12:11:36.903000,2615
TV_Stream/BackToLinear,33,Passed,N/A,2020-10-02 12:14:11.048000,2020-10-02 12:14:14.517000,2268
TV_Stream/BackToLinear,34,Passed,N/A,2020-10-02 12:16:48.342000,2020-10-02 12:16:51.776000,2223
TV_Stream/BackToLinear,35,Passed,N/A,2020-10-02 12:19:31.281000,2020-10-02 12:19:35.092000,2609
TV_Stream/BackToLinear,36,Passed,N/A,2020-10-02 12:22:06.468000,2020-10-02 12:22:09.857000,2149
TV_Stream/BackToLinear,37,Passed,N/A,2020-10-02 12:24:46.727000,2020-10-02 12:24:50.742000,2765
TV_Stream/BackToLinear,38,Passed,N/A,2020-10-02 12:27:23.898000,2020-10-02 12:27:27.285000,2213
TV_Stream/BackToLinear,39,Passed,N/A,2020-10-02 12:30:02.847000,2020-10-02 12:30:06.390000,2329
TV_Stream/BackToLinear,40,Passed,N/A,2020-10-02 12:32:41.446000,2020-10-02 12:32:45.094000,2440
TV_Stream/BackToLinear,41,Passed,N/A,2020-10-02 12:35:17.797000,2020-10-02 12:35:23.980000,2937
TV_Stream/BackToLinear,42,Passed,N/A,2020-10-02 12:37:54.876000,2020-10-02 12:37:58.534000,2503
TV_Stream/BackToLinear,43,Passed,N/A,2020-10-02 12:40:30.784000,2020-10-02 12:40:34.789000,2603
TV_Stream/BackToLinear,44,Passed,N/A,2020-10-02 12:43:06.870000,2020-10-02 12:43:10.326000,2264
TV_Stream/BackToLinear,45,Passed,N/A,2020-10-02 12:45:43.171000,2020-10-02 12:45:46.897000,2231
TV_Stream/BackToLinear,46,Passed,N/A,2020-10-02 12:48:19.821000,2020-10-02 12:48:23.319000,2280
TV_Stream/BackToLinear,47,Passed,N/A,2020-10-02 12:50:55.112000,2020-10-02 12:50:59.052000,2727
TV_Stream/BackToLinear,48,Passed,N/A,2020-10-02 12:53:31.870000,2020-10-02 12:53:35.339000,2294
TV_Stream/BackToLinear,49,Passed,N/A,2020-10-02 12:56:09.659000,2020-10-02 12:56:14.639000,2589
TV_Stream/BackToLinear,50,Passed,N/A,2020-10-02 12:58:50.685000,2020-10-02 12:58:54.625000,2723
TV_Stream/BackToWatchTV,1,Passed,N/A,2020-10-02 10:57:18.659000,2020-10-02 10:57:21.720000,2379
TV_Stream/BackToWatchTV,2,Passed,N/A,2020-10-02 10:59:55.906000,2020-10-02 10:59:59.055000,2473
TV_Stream/BackToWatchTV,3,Passed,N/A,2020-10-02 11:02:35.187000,2020-10-02 11:02:38.359000,2465
TV_Stream/BackToWatchTV,4,Passed,N/A,2020-10-02 11:05:11.671000,2020-10-02 11:05:14.672000,2326
TV_Stream/BackToWatchTV,5,Passed,N/A,2020-10-02 11:07:49.901000,2020-10-02 11:07:53.133000,2565
TV_Stream/BackToWatchTV,6,Passed,N/A,2020-10-02 11:10:26.883000,2020-10-02 11:10:30.041000,2474
TV_Stream/BackToWatchTV,7,Passed,N/A,2020-10-02 11:13:02.416000,2020-10-02 11:13:05.621000,2529
TV_Stream/BackToWatchTV,8,Passed,N/A,2020-10-02 11:15:44.621000,2020-10-02 11:15:47.734000,2423
TV_Stream/BackToWatchTV,9,Passed,N/A,2020-10-02 11:18:22.729000,2020-10-02 11:18:25.939000,2539
TV_Stream/BackToWatchTV,13,Passed,N/A,2020-10-02 11:24:07.530000,2020-10-02 11:24:10.894000,2228
TV_Stream/BackToWatchTV,15,Passed,N/A,2020-10-02 11:27:03.696000,2020-10-02 11:27:06.779000,2405
TV_Stream/BackToWatchTV,16,Passed,N/A,2020-10-02 11:29:39.457000,2020-10-02 11:29:42.712000,2584
TV_Stream/BackToWatchTV,17,Passed,N/A,2020-10-02 11:32:16.888000,2020-10-02 11:32:19.867000,2305
TV_Stream/BackToWatchTV,18,Passed,N/A,2020-10-02 11:34:52.705000,2020-10-02 11:34:55.872000,2481
TV_Stream/BackToWatchTV,19,Passed,N/A,2020-10-02 11:37:33.971000,2020-10-02 11:37:37.249000,2614
TV_Stream/BackToWatchTV,20,Passed,N/A,2020-10-02 11:40:13.738000,2020-10-02 11:40:16.888000,2487
TV_Stream/BackToWatchTV,21,Passed,N/A,2020-10-02 11:42:49.825000,2020-10-02 11:42:53.100000,2600
TV_Stream/BackToWatchTV,22,Passed,N/A,2020-10-02 11:45:24.554000,2020-10-02 11:45:27.823000,2575
TV_Stream/BackToWatchTV,23,Passed,N/A,2020-10-02 11:47:58.559000,2020-10-02 11:48:01.599000,2365
TV_Stream/BackToWatchTV,24,Passed,N/A,2020-10-02 11:50:35.654000,2020-10-02 11:50:38.942000,2616
TV_Stream/BackToWatchTV,25,Passed,N/A,2020-10-02 11:53:13.660000,2020-10-02 11:53:16.983000,2643
TV_Stream/BackToWatchTV,26,Passed,N/A,2020-10-02 11:55:49.014000,2020-10-02 11:55:51.929000,2224
TV_Stream/BackToWatchTV,27,Passed,N/A,2020-10-02 11:58:27.410000,2020-10-02 11:58:30.545000,2459
TV_Stream/BackToWatchTV,28,Passed,N/A,2020-10-02 12:01:02.074000,2020-10-02 12:01:05.243000,2496
TV_Stream/BackToWatchTV,29,Passed,N/A,2020-10-02 12:03:39.744000,2020-10-02 12:03:42.849000,2452
TV_Stream/BackToWatchTV,30,Passed,N/A,2020-10-02 12:06:20.587000,2020-10-02 12:06:23.743000,2505
TV_Stream/BackToWatchTV,31,Passed,N/A,2020-10-02 12:08:59.130000,2020-10-02 12:09:02.175000,2359
TV_Stream/BackToWatchTV,32,Passed,N/A,2020-10-02 12:11:37.138000,2020-10-02 12:11:40.416000,2614
TV_Stream/BackToWatchTV,33,Passed,N/A,2020-10-02 12:14:14.678000,2020-10-02 12:14:17.886000,2561
TV_Stream/BackToWatchTV,34,Passed,N/A,2020-10-02 12:16:51.947000,2020-10-02 12:16:55.171000,2524
TV_Stream/BackToWatchTV,35,Passed,N/A,2020-10-02 12:19:35.243000,2020-10-02 12:19:38.562000,2630
TV_Stream/BackToWatchTV,36,Passed,N/A,2020-10-02 12:22:10.039000,2020-10-02 12:22:13.084000,2383
TV_Stream/BackToWatchTV,37,Passed,N/A,2020-10-02 12:24:50.883000,2020-10-02 12:24:53.814000,2273
TV_Stream/BackToWatchTV,38,Passed,N/A,2020-10-02 12:27:27.531000,2020-10-02 12:27:30.569000,2353
TV_Stream/BackToWatchTV,39,Passed,N/A,2020-10-02 12:30:06.602000,2020-10-02 12:30:09.684000,2428
TV_Stream/BackToWatchTV,40,Passed,N/A,2020-10-02 12:32:45.232000,2020-10-02 12:32:48.400000,2503
TV_Stream/BackToWatchTV,41,Passed,N/A,2020-10-02 12:35:24.195000,2020-10-02 12:35:27.293000,2406
TV_Stream/BackToWatchTV,42,Passed,N/A,2020-10-02 12:37:58.711000,2020-10-02 12:38:02.168000,2811
TV_Stream/BackToWatchTV,43,Passed,N/A,2020-10-02 12:40:34.917000,2020-10-02 12:40:38.006000,2410
TV_Stream/BackToWatchTV,44,Passed,N/A,2020-10-02 12:43:10.452000,2020-10-02 12:43:13.780000,2642
TV_Stream/BackToWatchTV,45,Passed,N/A,2020-10-02 12:45:47.113000,2020-10-02 12:45:50.434000,2626
TV_Stream/BackToWatchTV,46,Passed,N/A,2020-10-02 12:48:23.425000,2020-10-02 12:48:26.482000,2407
TV_Stream/BackToWatchTV,47,Passed,N/A,2020-10-02 12:50:59.188000,2020-10-02 12:51:02.331000,2446
TV_Stream/BackToWatchTV,48,Passed,N/A,2020-10-02 12:53:35.489000,2020-10-02 12:53:38.474000,2317
TV_Stream/BackToWatchTV,49,Passed,N/A,2020-10-02 12:56:14.790000,2020-10-02 12:56:18.080000,2614
TV_Stream/BackToWatchTV,50,Passed,N/A,2020-10-02 12:58:54.798000,2020-10-02 12:58:58.061000,2561
TV_Stream/StartLinear_2,1,Passed,N/A,2020-10-02 10:57:21.959000,2020-10-02 10:57:35.324000,2651
TV_Stream/StartLinear_2,2,Passed,N/A,2020-10-02 10:59:59.278000,2020-10-02 11:00:13.154000,2760
TV_Stream/StartLinear_2,3,Passed,N/A,2020-10-02 11:02:38.475000,2020-10-02 11:02:51.473000,2399
TV_Stream/StartLinear_2,4,Passed,N/A,2020-10-02 11:05:14.790000,2020-10-02 11:05:27.441000,2140
TV_Stream/StartLinear_2,5,Passed,N/A,2020-10-02 11:07:53.385000,2020-10-02 11:08:06.589000,2568
TV_Stream/StartLinear_2,6,Passed,N/A,2020-10-02 11:10:30.184000,2020-10-02 11:10:43.105000,2279
TV_Stream/StartLinear_2,7,Passed,N/A,2020-10-02 11:13:05.853000,2020-10-02 11:13:18.915000,2427
TV_Stream/StartLinear_2,8,Passed,N/A,2020-10-02 11:15:47.858000,2020-10-02 11:16:00.797000,2418
TV_Stream/StartLinear_2,9,Passed,N/A,2020-10-02 11:18:26.185000,2020-10-02 11:18:39.308000,2491
TV_Stream/StartLinear_2,13,Passed,N/A,2020-10-02 11:24:11.026000,2020-10-02 11:24:24.457000,2537
TV_Stream/StartLinear_2,15,Passed,N/A,2020-10-02 11:27:07.005000,2020-10-02 11:27:19.883000,2467
TV_Stream/StartLinear_2,16,Passed,N/A,2020-10-02 11:29:42.835000,2020-10-02 11:29:56.021000,2609
TV_Stream/StartLinear_2,17,Passed,N/A,2020-10-02 11:32:19.997000,2020-10-02 11:32:33.838000,2650
TV_Stream/StartLinear_2,18,Passed,N/A,2020-10-02 11:34:56.013000,2020-10-02 11:35:09.134000,2396
TV_Stream/StartLinear_2,19,Passed,N/A,2020-10-02 11:37:37.408000,2020-10-02 11:37:50.623000,2505
TV_Stream/StartLinear_2,20,Passed,N/A,2020-10-02 11:40:16.995000,2020-10-02 11:40:29.960000,2465
TV_Stream/StartLinear_2,21,Passed,N/A,2020-10-02 11:42:53.256000,2020-10-02 11:43:06.240000,2382
TV_Stream/StartLinear_2,22,Passed,N/A,2020-10-02 11:45:27.958000,2020-10-02 11:45:41.323000,2673
TV_Stream/StartLinear_2,23,Passed,N/A,2020-10-02 11:48:01.713000,2020-10-02 11:48:14.345000,2268
TV_Stream/StartLinear_2,24,Passed,N/A,2020-10-02 11:50:39.056000,2020-10-02 11:50:52.193000,2540
TV_Stream/StartLinear_2,25,Passed,N/A,2020-10-02 11:53:17.227000,2020-10-02 11:53:30.454000,2568
TV_Stream/StartLinear_2,26,Passed,N/A,2020-10-02 11:55:52.066000,2020-10-02 11:56:05.573000,2496
TV_Stream/StartLinear_2,27,Passed,N/A,2020-10-02 11:58:30.654000,2020-10-02 11:58:43.923000,2468
TV_Stream/StartLinear_2,28,Passed,N/A,2020-10-02 12:01:05.359000,2020-10-02 12:01:19.499000,2578
TV_Stream/StartLinear_2,29,Passed,N/A,2020-10-02 12:03:42.997000,2020-10-02 12:03:56.512000,2354
TV_Stream/StartLinear_2,30,Passed,N/A,2020-10-02 12:06:23.886000,2020-10-02 12:06:36.953000,2606
TV_Stream/StartLinear_2,31,Passed,N/A,2020-10-02 12:09:02.282000,2020-10-02 12:09:15.489000,2534
TV_Stream/StartLinear_2,32,Passed,N/A,2020-10-02 12:11:40.661000,2020-10-02 12:11:53.843000,2507
TV_Stream/StartLinear_2,33,Passed,N/A,2020-10-02 12:14:18.130000,2020-10-02 12:14:31.075000,2423
TV_Stream/StartLinear_2,34,Passed,N/A,2020-10-02 12:16:55.277000,2020-10-02 12:17:08.202000,2231
TV_Stream/StartLinear_2,35,Passed,N/A,2020-10-02 12:19:38.777000,2020-10-02 12:19:51.706000,2425
TV_Stream/StartLinear_2,36,Passed,N/A,2020-10-02 12:22:13.193000,2020-10-02 12:22:26.594000,2383
TV_Stream/StartLinear_2,37,Passed,N/A,2020-10-02 12:24:53.926000,2020-10-02 12:25:07.727000,2826
TV_Stream/StartLinear_2,38,Passed,N/A,2020-10-02 12:27:30.678000,2020-10-02 12:27:44.166000,2463
TV_Stream/StartLinear_2,39,Passed,N/A,2020-10-02 12:30:09.901000,2020-10-02 12:30:23.429000,2439
TV_Stream/StartLinear_2,40,Passed,N/A,2020-10-02 12:32:48.530000,2020-10-02 12:33:01.543000,2008
TV_Stream/StartLinear_2,41,Passed,N/A,2020-10-02 12:35:27.402000,2020-10-02 12:35:40.232000,2298
TV_Stream/StartLinear_2,42,Passed,N/A,2020-10-02 12:38:02.324000,2020-10-02 12:38:15.234000,2419
TV_Stream/StartLinear_2,43,Passed,N/A,2020-10-02 12:40:38.211000,2020-10-02 12:40:51.141000,2567
TV_Stream/StartLinear_2,44,Passed,N/A,2020-10-02 12:43:13.884000,2020-10-02 12:43:26.881000,2566
TV_Stream/StartLinear_2,45,Passed,N/A,2020-10-02 12:45:50.591000,2020-10-02 12:46:04.090000,2663
TV_Stream/StartLinear_2,46,Passed,N/A,2020-10-02 12:48:26.649000,2020-10-02 12:48:39.408000,2060
TV_Stream/StartLinear_2,47,Passed,N/A,2020-10-02 12:51:02.445000,2020-10-02 12:51:15.646000,2675
TV_Stream/StartLinear_2,48,Passed,N/A,2020-10-02 12:53:38.582000,2020-10-02 12:53:51.496000,2474
TV_Stream/StartLinear_2,49,Passed,N/A,2020-10-02 12:56:18.330000,2020-10-02 12:56:31.381000,2603
TV_Stream/StartLinear_2,50,Passed,N/A,2020-10-02 12:58:58.218000,2020-10-02 12:59:11.180000,2486
TV_Stream/Linear_10s_2,1,Passed,N/A,2020-10-02 10:57:35.573000,2020-10-02 10:57:47.756000,10000
TV_Stream/Linear_10s_2,2,Passed,N/A,2020-10-02 11:00:13.311000,2020-10-02 11:00:25.549000,10000
TV_Stream/Linear_10s_2,3,Passed,N/A,2020-10-02 11:02:51.609000,2020-10-02 11:03:04.160000,10000
TV_Stream/Linear_10s_2,4,Passed,N/A,2020-10-02 11:05:27.679000,2020-10-02 11:05:39.711000,10000
TV_Stream/Linear_10s_2,5,Passed,N/A,2020-10-02 11:08:06.705000,2020-10-02 11:08:18.762000,10000
TV_Stream/Linear_10s_2,6,Passed,N/A,2020-10-02 11:10:43.221000,2020-10-02 11:10:55.037000,10000
TV_Stream/Linear_10s_2,7,Passed,N/A,2020-10-02 11:13:19.167000,2020-10-02 11:13:31.005000,10000
TV_Stream/Linear_10s_2,8,Passed,N/A,2020-10-02 11:16:00.947000,2020-10-02 11:16:12.963000,10000
TV_Stream/Linear_10s_2,9,Passed,N/A,2020-10-02 11:18:39.429000,2020-10-02 11:18:51.297000,10000
TV_Stream/Linear_10s_2,13,Passed,N/A,2020-10-02 11:24:24.583000,2020-10-02 11:24:36.376000,10000
TV_Stream/Linear_10s_2,15,Passed,N/A,2020-10-02 11:27:19.999000,2020-10-02 11:27:32.020000,10000
TV_Stream/Linear_10s_2,16,Passed,N/A,2020-10-02 11:29:56.179000,2020-10-02 11:30:08.484000,10000
TV_Stream/Linear_10s_2,17,Passed,N/A,2020-10-02 11:32:33.955000,2020-10-02 11:32:45.827000,10000
TV_Stream/Linear_10s_2,18,Passed,N/A,2020-10-02 11:35:09.276000,2020-10-02 11:35:21.191000,10000
TV_Stream/Linear_10s_2,19,Passed,N/A,2020-10-02 11:37:50.744000,2020-10-02 11:38:03.354000,10000
TV_Stream/Linear_10s_2,20,Passed,N/A,2020-10-02 11:40:30.128000,2020-10-02 11:40:42.303000,10000
TV_Stream/Linear_10s_2,21,Passed,N/A,2020-10-02 11:43:06.391000,2020-10-02 11:43:18.381000,10000
TV_Stream/Linear_10s_2,22,Passed,N/A,2020-10-02 11:45:41.536000,2020-10-02 11:45:53.360000,10000
TV_Stream/Linear_10s_2,23,Passed,N/A,2020-10-02 11:48:14.583000,2020-10-02 11:48:26.617000,10000
TV_Stream/Linear_10s_2,24,Passed,N/A,2020-10-02 11:50:52.309000,2020-10-02 11:51:04.478000,10000
TV_Stream/Linear_10s_2,25,Passed,N/A,2020-10-02 11:53:30.568000,2020-10-02 11:53:42.418000,10000
TV_Stream/Linear_10s_2,26,Passed,N/A,2020-10-02 11:56:05.695000,2020-10-02 11:56:17.886000,10000
TV_Stream/Linear_10s_2,27,Passed,N/A,2020-10-02 11:58:44.120000,2020-10-02 11:58:56.101000,10000
TV_Stream/Linear_10s_2,28,Passed,N/A,2020-10-02 12:01:19.643000,2020-10-02 12:01:31.525000,10000
TV_Stream/Linear_10s_2,29,Passed,N/A,2020-10-02 12:03:56.653000,2020-10-02 12:04:08.430000,10000
TV_Stream/Linear_10s_2,30,Passed,N/A,2020-10-02 12:06:37.086000,2020-10-02 12:06:49.155000,10000
TV_Stream/Linear_10s_2,31,Passed,N/A,2020-10-02 12:09:15.595000,2020-10-02 12:09:27.816000,10000
TV_Stream/Linear_10s_2,32,Passed,N/A,2020-10-02 12:11:53.987000,2020-10-02 12:12:06.539000,10000
TV_Stream/Linear_10s_2,33,Passed,N/A,2020-10-02 12:14:31.220000,2020-10-02 12:14:43.224000,10000
TV_Stream/Linear_10s_2,34,Passed,N/A,2020-10-02 12:17:08.313000,2020-10-02 12:17:20.523000,10000
TV_Stream/Linear_10s_2,35,Passed,N/A,2020-10-02 12:19:51.813000,2020-10-02 12:20:03.964000,10000
TV_Stream/Linear_10s_2,36,Passed,N/A,2020-10-02 12:22:26.808000,2020-10-02 12:22:38.846000,10000
TV_Stream/Linear_10s_2,37,Passed,N/A,2020-10-02 12:25:07.880000,2020-10-02 12:25:19.802000,10000
TV_Stream/Linear_10s_2,38,Passed,N/A,2020-10-02 12:27:44.286000,2020-10-02 12:27:56.452000,10000
TV_Stream/Linear_10s_2,39,Passed,N/A,2020-10-02 12:30:23.579000,2020-10-02 12:30:35.687000,10000
TV_Stream/Linear_10s_2,40,Passed,N/A,2020-10-02 12:33:01.659000,2020-10-02 12:33:13.790000,10000
TV_Stream/Linear_10s_2,41,Passed,N/A,2020-10-02 12:35:40.451000,2020-10-02 12:35:52.385000,10000
TV_Stream/Linear_10s_2,42,Passed,N/A,2020-10-02 12:38:15.338000,2020-10-02 12:38:27.213000,10000
TV_Stream/Linear_10s_2,43,Passed,N/A,2020-10-02 12:40:51.360000,2020-10-02 12:41:03.317000,10000
TV_Stream/Linear_10s_2,44,Passed,N/A,2020-10-02 12:43:27.060000,2020-10-02 12:43:38.918000,10000
TV_Stream/Linear_10s_2,45,Passed,N/A,2020-10-02 12:46:04.336000,2020-10-02 12:46:16.041000,10000
TV_Stream/Linear_10s_2,46,Passed,N/A,2020-10-02 12:48:39.574000,2020-10-02 12:48:51.668000,10000
TV_Stream/Linear_10s_2,47,Passed,N/A,2020-10-02 12:51:15.885000,2020-10-02 12:51:27.726000,10000
TV_Stream/Linear_10s_2,48,Passed,N/A,2020-10-02 12:53:51.627000,2020-10-02 12:54:03.740000,10000
TV_Stream/Linear_10s_2,49,Passed,N/A,2020-10-02 12:56:31.496000,2020-10-02 12:56:43.829000,10000
TV_Stream/Linear_10s_2,50,Passed,N/A,2020-10-02 12:59:11.297000,2020-10-02 12:59:23.618000,10000
TV_Stream/BackToWatchTV_2,1,Passed,N/A,2020-10-02 10:57:47.866000,2020-10-02 10:57:51.058000,2541
TV_Stream/BackToWatchTV_2,2,Passed,N/A,2020-10-02 11:00:25.727000,2020-10-02 11:00:28.951000,2571
TV_Stream/BackToWatchTV_2,3,Passed,N/A,2020-10-02 11:03:04.270000,2020-10-02 11:03:07.271000,2364
TV_Stream/BackToWatchTV_2,4,Passed,N/A,2020-10-02 11:05:39.960000,2020-10-02 11:05:43.195000,2549
TV_Stream/BackToWatchTV_2,5,Passed,N/A,2020-10-02 11:08:18.875000,2020-10-02 11:08:22.204000,2680
TV_Stream/BackToWatchTV_2,6,Passed,N/A,2020-10-02 11:10:55.243000,2020-10-02 11:10:58.503000,2589
TV_Stream/BackToWatchTV_2,7,Passed,N/A,2020-10-02 11:13:31.145000,2020-10-02 11:13:35.115000,2411
TV_Stream/BackToWatchTV_2,8,Passed,N/A,2020-10-02 11:16:13.069000,2020-10-02 11:16:16.177000,2455
TV_Stream/BackToWatchTV_2,9,Passed,N/A,2020-10-02 11:18:51.548000,2020-10-02 11:18:54.706000,2519
TV_Stream/BackToWatchTV_2,13,Passed,N/A,2020-10-02 11:24:36.629000,2020-10-02 11:24:39.725000,2440
TV_Stream/BackToWatchTV_2,15,Passed,N/A,2020-10-02 11:27:32.133000,2020-10-02 11:27:35.420000,2459
TV_Stream/BackToWatchTV_2,16,Passed,N/A,2020-10-02 11:30:08.589000,2020-10-02 11:30:11.834000,2621
TV_Stream/BackToWatchTV_2,17,Passed,N/A,2020-10-02 11:32:45.947000,2020-10-02 11:32:49.272000,2680
TV_Stream/BackToWatchTV_2,18,Passed,N/A,2020-10-02 11:35:21.408000,2020-10-02 11:35:24.508000,2612
TV_Stream/BackToWatchTV_2,19,Passed,N/A,2020-10-02 11:38:03.602000,2020-10-02 11:38:06.707000,2460
TV_Stream/BackToWatchTV_2,20,Passed,N/A,2020-10-02 11:40:42.418000,2020-10-02 11:40:45.767000,2714
TV_Stream/BackToWatchTV_2,21,Passed,N/A,2020-10-02 11:43:18.506000,2020-10-02 11:43:21.597000,2453
TV_Stream/BackToWatchTV_2,22,Passed,N/A,2020-10-02 11:45:53.602000,2020-10-02 11:45:56.594000,2355
TV_Stream/BackToWatchTV_2,23,Passed,N/A,2020-10-02 11:48:26.731000,2020-10-02 11:48:29.692000,2331
TV_Stream/BackToWatchTV_2,24,Passed,N/A,2020-10-02 11:51:04.592000,2020-10-02 11:51:07.620000,2392
TV_Stream/BackToWatchTV_2,25,Passed,N/A,2020-10-02 11:53:42.637000,2020-10-02 11:53:45.938000,2660
