Action name,Iteration,Status,Responsiveness,Start time,End time,"Duration, msec"
TV_Stream/StartLinear,35,Passed,N/A,2020-09-23 14:43:16.987000,2020-09-23 14:43:30.386000,2435
TV_Stream/StartLinear,36,Passed,N/A,2020-09-23 14:45:55.736000,2020-09-23 14:46:08.984000,2221
TV_Stream/StartLinear,37,Passed,N/A,2020-09-23 14:48:31.763000,2020-09-23 14:48:46.816000,2320
TV_Stream/StartLinear,38,Passed,N/A,2020-09-23 14:51:09.238000,2020-09-23 14:51:22.764000,2409
TV_Stream/StartLinear,39,Passed,N/A,2020-09-23 14:53:45.589000,2020-09-23 14:54:01.263000,2950
TV_Stream/StartLinear,40,Passed,N/A,2020-09-23 14:56:26.056000,2020-09-23 14:56:39.365000,2752
TV_Stream/StartLinear,41,Passed,N/A,2020-09-23 14:59:03.752000,2020-09-23 14:59:19.258000,2531
TV_Stream/StartLinear,42,Passed,N/A,2020-09-23 15:01:44.735000,2020-09-23 15:01:57.829000,2686
TV_Stream/StartLinear,43,Passed,N/A,2020-09-23 15:04:22.085000,2020-09-23 15:04:36.824000,2420
TV_Stream/StartLinear,44,Passed,N/A,2020-09-23 15:07:02.343000,2020-09-23 15:07:15.747000,2352
TV_Stream/StartLinear,45,Passed,N/A,2020-09-23 15:09:40.811000,2020-09-23 15:09:55.463000,2560
TV_Stream/StartLinear,46,Passed,N/A,2020-09-23 15:12:18.235000,2020-09-23 15:12:31.120000,2466
TV_Stream/StartLinear,47,Passed,N/A,2020-09-23 15:14:54.511000,2020-09-23 15:15:09.638000,2574
TV_Stream/StartLinear,48,Passed,N/A,2020-09-23 15:17:33.108000,2020-09-23 15:17:47.577000,2572
TV_Stream/StartLinear,49,Passed,N/A,2020-09-23 15:20:11.409000,2020-09-23 15:20:26.064000,2568
TV_Stream/StartLinear,50,Passed,N/A,2020-09-23 15:22:48.095000,2020-09-23 15:23:01.447000,2603
TV_Stream/Linear_10s,1,Passed,N/A,2020-09-23 13:20:59.822000,2020-09-23 13:21:12.092000,10000
TV_Stream/Linear_10s,2,Passed,N/A,2020-09-23 13:23:40.265000,2020-09-23 13:23:52.787000,10000
TV_Stream/Linear_10s,3,Passed,N/A,2020-09-23 13:26:23.308000,2020-09-23 13:26:35.297000,10000
TV_Stream/Linear_10s,4,Passed,N/A,2020-09-23 13:29:02.657000,2020-09-23 13:29:14.637000,10000
TV_Stream/Linear_10s,5,Passed,N/A,2020-09-23 13:31:41.400000,2020-09-23 13:31:53.218000,10000
TV_Stream/Linear_10s,6,Passed,N/A,2020-09-23 13:34:24.046000,2020-09-23 13:34:35.949000,10000
TV_Stream/Linear_10s,7,Passed,N/A,2020-09-23 13:36:59.968000,2020-09-23 13:37:11.879000,10000
TV_Stream/Linear_10s,8,Passed,N/A,2020-09-23 13:39:38.097000,2020-09-23 13:39:50.025000,10000
TV_Stream/Linear_10s,9,Passed,N/A,2020-09-23 13:42:17.689000,2020-09-23 13:42:29.663000,10000
TV_Stream/Linear_10s,10,Passed,N/A,2020-09-23 13:44:55.321000,2020-09-23 13:45:07.172000,10000
TV_Stream/Linear_10s,11,Passed,N/A,2020-09-23 13:47:34.580000,2020-09-23 13:47:46.280000,10000
TV_Stream/Linear_10s,12,Passed,N/A,2020-09-23 13:50:10.911000,2020-09-23 13:50:22.745000,10000
TV_Stream/Linear_10s,13,Passed,N/A,2020-09-23 13:51:21.509000,2020-09-23 13:51:33.934000,10000
TV_Stream/Linear_10s,15,Passed,N/A,2020-09-23 13:52:39.240000,2020-09-23 13:52:51.763000,10000
TV_Stream/Linear_10s,16,Passed,N/A,2020-09-23 13:53:37.582000,2020-09-23 13:53:49.526000,10000
TV_Stream/Linear_10s,17,Passed,N/A,2020-09-23 13:56:14.407000,2020-09-23 13:56:26.301000,10000
TV_Stream/Linear_10s,18,Passed,N/A,2020-09-23 13:58:51.958000,2020-09-23 13:59:04.358000,10000
TV_Stream/Linear_10s,19,Passed,N/A,2020-09-23 14:01:29.318000,2020-09-23 14:01:41.228000,10000
TV_Stream/Linear_10s,20,Passed,N/A,2020-09-23 14:04:06.194000,2020-09-23 14:04:18.125000,10000
TV_Stream/Linear_10s,21,Passed,N/A,2020-09-23 14:06:43.946000,2020-09-23 14:06:55.904000,10000
TV_Stream/Linear_10s,22,Passed,N/A,2020-09-23 14:09:21.868000,2020-09-23 14:09:33.549000,10000
TV_Stream/Linear_10s,23,Passed,N/A,2020-09-23 14:11:58.739000,2020-09-23 14:12:10.676000,10000
TV_Stream/Linear_10s,24,Passed,N/A,2020-09-23 14:14:37.773000,2020-09-23 14:14:50.060000,10000
TV_Stream/Linear_10s,25,Passed,N/A,2020-09-23 14:17:16.299000,2020-09-23 14:17:28.229000,10000
TV_Stream/Linear_10s,26,Passed,N/A,2020-09-23 14:19:55.868000,2020-09-23 14:20:07.676000,10000
TV_Stream/Linear_10s,27,Passed,N/A,2020-09-23 14:22:33.936000,2020-09-23 14:22:45.772000,10000
TV_Stream/Linear_10s,28,Passed,N/A,2020-09-23 14:25:11.668000,2020-09-23 14:25:23.711000,10000
TV_Stream/Linear_10s,29,Passed,N/A,2020-09-23 14:27:49.824000,2020-09-23 14:28:02.678000,10000
TV_Stream/Linear_10s,30,Passed,N/A,2020-09-23 14:30:25.143000,2020-09-23 14:30:37.039000,10000
TV_Stream/Linear_10s,31,Passed,N/A,2020-09-23 14:33:02.759000,2020-09-23 14:33:14.612000,10000
TV_Stream/Linear_10s,32,Passed,N/A,2020-09-23 14:35:39.594000,2020-09-23 14:35:51.413000,10000
TV_Stream/Linear_10s,33,Passed,N/A,2020-09-23 14:38:15.795000,2020-09-23 14:38:27.656000,10000
TV_Stream/Linear_10s,34,Passed,N/A,2020-09-23 14:40:51.132000,2020-09-23 14:41:03.457000,10000
TV_Stream/Linear_10s,35,Passed,N/A,2020-09-23 14:43:30.509000,2020-09-23 14:43:42.245000,10000
TV_Stream/Linear_10s,36,Passed,N/A,2020-09-23 14:46:09.093000,2020-09-23 14:46:20.893000,10000
TV_Stream/Linear_10s,37,Passed,N/A,2020-09-23 14:48:47.023000,2020-09-23 14:48:58.864000,10000
TV_Stream/Linear_10s,38,Passed,N/A,2020-09-23 14:51:23.001000,2020-09-23 14:51:34.863000,10000
TV_Stream/Linear_10s,39,Passed,N/A,2020-09-23 14:54:01.404000,2020-09-23 14:54:13.347000,10000
TV_Stream/Linear_10s,40,Passed,N/A,2020-09-23 14:56:39.471000,2020-09-23 14:56:51.285000,10000
TV_Stream/Linear_10s,41,Passed,N/A,2020-09-23 14:59:19.372000,2020-09-23 14:59:31.599000,10000
TV_Stream/Linear_10s,42,Passed,N/A,2020-09-23 15:01:57.945000,2020-09-23 15:02:09.774000,10000
TV_Stream/Linear_10s,43,Passed,N/A,2020-09-23 15:04:36.944000,2020-09-23 15:04:48.869000,10000
TV_Stream/Linear_10s,44,Passed,N/A,2020-09-23 15:07:15.864000,2020-09-23 15:07:27.679000,10000
TV_Stream/Linear_10s,45,Passed,N/A,2020-09-23 15:09:55.702000,2020-09-23 15:10:07.479000,10000
TV_Stream/Linear_10s,46,Passed,N/A,2020-09-23 15:12:31.234000,2020-09-23 15:12:43.200000,10000
TV_Stream/Linear_10s,47,Passed,N/A,2020-09-23 15:15:09.753000,2020-09-23 15:15:21.469000,10000
TV_Stream/Linear_10s,48,Passed,N/A,2020-09-23 15:17:47.683000,2020-09-23 15:17:59.915000,10000
TV_Stream/Linear_10s,49,Passed,N/A,2020-09-23 15:20:26.278000,2020-09-23 15:20:38.269000,10000
TV_Stream/Linear_10s,50,Passed,N/A,2020-09-23 15:23:01.663000,2020-09-23 15:23:14.021000,10000
TV_Stream/LinearSwitchLang,1,Passed,N/A,2020-09-23 13:21:12.203000,2020-09-23 13:21:19.140000,3185
TV_Stream/LinearSwitchLang,2,Passed,N/A,2020-09-23 13:23:52.929000,2020-09-23 13:23:59.317000,2974
TV_Stream/LinearSwitchLang,3,Passed,N/A,2020-09-23 13:26:35.412000,2020-09-23 13:26:40.675000,2262
TV_Stream/LinearSwitchLang,4,Passed,N/A,2020-09-23 13:29:14.755000,2020-09-23 13:29:20.093000,2486
TV_Stream/LinearSwitchLang,5,Passed,N/A,2020-09-23 13:31:53.436000,2020-09-23 13:31:59.823000,2825
TV_Stream/LinearSwitchLang,6,Passed,N/A,2020-09-23 13:34:36.064000,2020-09-23 13:34:41.290000,2016
TV_Stream/LinearSwitchLang,7,Passed,N/A,2020-09-23 13:37:11.998000,2020-09-23 13:37:17.424000,2118
TV_Stream/LinearSwitchLang,8,Passed,N/A,2020-09-23 13:39:50.219000,2020-09-23 13:39:56.392000,2925
TV_Stream/LinearSwitchLang,9,Passed,N/A,2020-09-23 13:42:29.898000,2020-09-23 13:42:35.786000,2909
TV_Stream/LinearSwitchLang,10,Passed,N/A,2020-09-23 13:45:07.423000,2020-09-23 13:45:13.114000,2326
TV_Stream/LinearSwitchLang,11,Passed,N/A,2020-09-23 13:47:46.396000,2020-09-23 13:47:52.101000,2503
TV_Stream/LinearSwitchLang,12,Passed,N/A,2020-09-23 13:50:22.961000,2020-09-23 13:50:28.987000,3144
TV_Stream/LinearSwitchLang,13,Failed,N/A,2020-09-23 13:51:34.186000,2020-09-23 13:51:44.421000,
TV_Stream/LinearSwitchLang,15,Failed,N/A,2020-09-23 13:52:51.977000,2020-09-23 13:53:02.952000,
TV_Stream/LinearSwitchLang,16,Passed,N/A,2020-09-23 13:53:49.642000,2020-09-23 13:53:55.720000,3206
TV_Stream/LinearSwitchLang,17,Passed,N/A,2020-09-23 13:56:26.515000,2020-09-23 13:56:32.375000,2878
TV_Stream/LinearSwitchLang,18,Passed,N/A,2020-09-23 13:59:04.487000,2020-09-23 13:59:10.748000,2877
TV_Stream/LinearSwitchLang,19,Passed,N/A,2020-09-23 14:01:41.336000,2020-09-23 14:01:47.522000,3159
TV_Stream/LinearSwitchLang,20,Passed,N/A,2020-09-23 14:04:18.343000,2020-09-23 14:04:24.624000,2926
TV_Stream/LinearSwitchLang,21,Passed,N/A,2020-09-23 14:06:56.009000,2020-09-23 14:07:02.686000,2950
TV_Stream/LinearSwitchLang,22,Passed,N/A,2020-09-23 14:09:33.655000,2020-09-23 14:09:40.110000,2725
TV_Stream/LinearSwitchLang,23,Passed,N/A,2020-09-23 14:12:10.850000,2020-09-23 14:12:17.092000,2948
TV_Stream/LinearSwitchLang,24,Passed,N/A,2020-09-23 14:14:50.181000,2020-09-23 14:14:56.103000,2719
TV_Stream/LinearSwitchLang,25,Passed,N/A,2020-09-23 14:17:28.482000,2020-09-23 14:17:34.816000,2924
TV_Stream/LinearSwitchLang,26,Passed,N/A,2020-09-23 14:20:07.793000,2020-09-23 14:20:13.715000,2752
TV_Stream/LinearSwitchLang,27,Passed,N/A,2020-09-23 14:22:45.877000,2020-09-23 14:22:52,2960
TV_Stream/LinearSwitchLang,28,Passed,N/A,2020-09-23 14:25:23.822000,2020-09-23 14:25:29.929000,2854
TV_Stream/LinearSwitchLang,29,Passed,N/A,2020-09-23 14:28:02.907000,2020-09-23 14:28:08.256000,2004
TV_Stream/LinearSwitchLang,30,Passed,N/A,2020-09-23 14:30:37.148000,2020-09-23 14:30:43.434000,2897
TV_Stream/LinearSwitchLang,31,Passed,N/A,2020-09-23 14:33:14.862000,2020-09-23 14:33:20.385000,2681
TV_Stream/LinearSwitchLang,32,Passed,N/A,2020-09-23 14:35:51.648000,2020-09-23 14:35:57.959000,2942
TV_Stream/LinearSwitchLang,33,Passed,N/A,2020-09-23 14:38:27.779000,2020-09-23 14:38:33.112000,2026
TV_Stream/LinearSwitchLang,34,Passed,N/A,2020-09-23 14:41:03.630000,2020-09-23 14:41:10.204000,2778
TV_Stream/LinearSwitchLang,35,Passed,N/A,2020-09-23 14:43:42.362000,2020-09-23 14:43:49.114000,3235
TV_Stream/LinearSwitchLang,36,Passed,N/A,2020-09-23 14:46:21.001000,2020-09-23 14:46:27.073000,3171
TV_Stream/LinearSwitchLang,37,Passed,N/A,2020-09-23 14:48:59.086000,2020-09-23 14:49:04.531000,2114
TV_Stream/LinearSwitchLang,38,Passed,N/A,2020-09-23 14:51:34.996000,2020-09-23 14:51:41.150000,2769
TV_Stream/LinearSwitchLang,39,Passed,N/A,2020-09-23 14:54:13.462000,2020-09-23 14:54:19.914000,3173
TV_Stream/LinearSwitchLang,40,Passed,N/A,2020-09-23 14:56:51.493000,2020-09-23 14:56:56.988000,2107
TV_Stream/LinearSwitchLang,41,Passed,N/A,2020-09-23 14:59:31.735000,2020-09-23 14:59:38.431000,2990
TV_Stream/LinearSwitchLang,42,Passed,N/A,2020-09-23 15:02:09.999000,2020-09-23 15:02:16.281000,2854
TV_Stream/LinearSwitchLang,43,Passed,N/A,2020-09-23 15:04:48.977000,2020-09-23 15:04:54.156000,2014
TV_Stream/LinearSwitchLang,44,Passed,N/A,2020-09-23 15:07:27.803000,2020-09-23 15:07:34.206000,2766
TV_Stream/LinearSwitchLang,45,Passed,N/A,2020-09-23 15:10:07.589000,2020-09-23 15:10:13.378000,2540
TV_Stream/LinearSwitchLang,46,Passed,N/A,2020-09-23 15:12:43.384000,2020-09-23 15:12:49.007000,2816
TV_Stream/LinearSwitchLang,47,Passed,N/A,2020-09-23 15:15:21.593000,2020-09-23 15:15:27.775000,3195
TV_Stream/LinearSwitchLang,48,Passed,N/A,2020-09-23 15:18:00.069000,2020-09-23 15:18:05.248000,2120
TV_Stream/LinearSwitchLang,49,Passed,N/A,2020-09-23 15:20:38.507000,2020-09-23 15:20:44.047000,2034
TV_Stream/LinearSwitchLang,50,Passed,N/A,2020-09-23 15:23:14.135000,2020-09-23 15:23:20.058000,2848
TV_Stream/LinearSwitchedLang_10s,1,Passed,N/A,2020-09-23 13:21:19.249000,2020-09-23 13:21:29.400000,10000
TV_Stream/LinearSwitchedLang_10s,2,Passed,N/A,2020-09-23 13:23:59.433000,2020-09-23 13:24:09.545000,10000
TV_Stream/LinearSwitchedLang_10s,3,Passed,N/A,2020-09-23 13:26:40.793000,2020-09-23 13:26:50.929000,10000
TV_Stream/LinearSwitchedLang_10s,4,Passed,N/A,2020-09-23 13:29:20.343000,2020-09-23 13:29:30.409000,10000
TV_Stream/LinearSwitchedLang_10s,5,Passed,N/A,2020-09-23 13:32:00,2020-09-23 13:32:10.061000,10000
TV_Stream/LinearSwitchedLang_10s,6,Passed,N/A,2020-09-23 13:34:41.413000,2020-09-23 13:34:51.557000,10000
TV_Stream/LinearSwitchedLang_10s,7,Passed,N/A,2020-09-23 13:37:17.675000,2020-09-23 13:37:27.806000,10000
TV_Stream/LinearSwitchedLang_10s,8,Passed,N/A,2020-09-23 13:39:56.502000,2020-09-23 13:40:06.627000,10000
TV_Stream/LinearSwitchedLang_10s,9,Passed,N/A,2020-09-23 13:42:35.893000,2020-09-23 13:42:46.033000,10000
TV_Stream/LinearSwitchedLang_10s,10,Passed,N/A,2020-09-23 13:45:13.243000,2020-09-23 13:45:23.372000,10000
TV_Stream/LinearSwitchedLang_10s,11,Passed,N/A,2020-09-23 13:47:52.225000,2020-09-23 13:48:02.346000,10000
TV_Stream/LinearSwitchedLang_10s,12,Passed,N/A,2020-09-23 13:50:29.204000,2020-09-23 13:50:39.320000,10000
TV_Stream/LinearSwitchedLang_10s,16,Passed,N/A,2020-09-23 13:53:55.833000,2020-09-23 13:54:05.941000,10000
TV_Stream/LinearSwitchedLang_10s,17,Passed,N/A,2020-09-23 13:56:32.493000,2020-09-23 13:56:42.597000,10000
TV_Stream/LinearSwitchedLang_10s,18,Passed,N/A,2020-09-23 13:59:10.854000,2020-09-23 13:59:20.862000,10000
TV_Stream/LinearSwitchedLang_10s,19,Passed,N/A,2020-09-23 14:01:47.628000,2020-09-23 14:01:57.632000,10000
TV_Stream/LinearSwitchedLang_10s,20,Passed,N/A,2020-09-23 14:04:24.806000,2020-09-23 14:04:34.942000,10000
TV_Stream/LinearSwitchedLang_10s,21,Passed,N/A,2020-09-23 14:07:02.838000,2020-09-23 14:07:12.939000,10000
TV_Stream/LinearSwitchedLang_10s,22,Passed,N/A,2020-09-23 14:09:40.327000,2020-09-23 14:09:50.475000,10000
TV_Stream/LinearSwitchedLang_10s,23,Passed,N/A,2020-09-23 14:12:17.206000,2020-09-23 14:12:27.327000,10000
TV_Stream/LinearSwitchedLang_10s,24,Passed,N/A,2020-09-23 14:14:56.259000,2020-09-23 14:15:06.405000,10000
TV_Stream/LinearSwitchedLang_10s,25,Passed,N/A,2020-09-23 14:17:34.925000,2020-09-23 14:17:44.936000,10000
TV_Stream/LinearSwitchedLang_10s,26,Passed,N/A,2020-09-23 14:20:13.845000,2020-09-23 14:20:23.975000,10000
TV_Stream/LinearSwitchedLang_10s,27,Passed,N/A,2020-09-23 14:22:52.153000,2020-09-23 14:23:02.277000,10000
TV_Stream/LinearSwitchedLang_10s,28,Passed,N/A,2020-09-23 14:25:30.066000,2020-09-23 14:25:40.173000,10000
TV_Stream/LinearSwitchedLang_10s,29,Passed,N/A,2020-09-23 14:28:08.398000,2020-09-23 14:28:18.507000,10000
TV_Stream/LinearSwitchedLang_10s,30,Passed,N/A,2020-09-23 14:30:43.550000,2020-09-23 14:30:53.628000,10000
TV_Stream/LinearSwitchedLang_10s,31,Passed,N/A,2020-09-23 14:33:20.500000,2020-09-23 14:33:30.642000,10000
TV_Stream/LinearSwitchedLang_10s,32,Passed,N/A,2020-09-23 14:35:58.075000,2020-09-23 14:36:08.195000,10000
TV_Stream/LinearSwitchedLang_10s,33,Passed,N/A,2020-09-23 14:38:33.330000,2020-09-23 14:38:43.368000,10000
TV_Stream/LinearSwitchedLang_10s,34,Passed,N/A,2020-09-23 14:41:10.399000,2020-09-23 14:41:20.513000,10000
TV_Stream/LinearSwitchedLang_10s,35,Passed,N/A,2020-09-23 14:43:49.220000,2020-09-23 14:43:59.346000,10000
TV_Stream/LinearSwitchedLang_10s,36,Passed,N/A,2020-09-23 14:46:27.265000,2020-09-23 14:46:37.268000,10000
TV_Stream/LinearSwitchedLang_10s,37,Passed,N/A,2020-09-23 14:49:04.648000,2020-09-23 14:49:14.756000,10000
TV_Stream/LinearSwitchedLang_10s,38,Passed,N/A,2020-09-23 14:51:41.265000,2020-09-23 14:51:51.267000,10000
TV_Stream/LinearSwitchedLang_10s,39,Passed,N/A,2020-09-23 14:54:20.028000,2020-09-23 14:54:30.170000,10000
TV_Stream/LinearSwitchedLang_10s,40,Passed,N/A,2020-09-23 14:56:57.093000,2020-09-23 14:57:07.114000,10000
TV_Stream/LinearSwitchedLang_10s,41,Passed,N/A,2020-09-23 14:59:38.644000,2020-09-23 14:59:48.753000,10000
TV_Stream/LinearSwitchedLang_10s,42,Passed,N/A,2020-09-23 15:02:16.396000,2020-09-23 15:02:26.537000,10000
TV_Stream/LinearSwitchedLang_10s,43,Passed,N/A,2020-09-23 15:04:54.383000,2020-09-23 15:05:04.521000,10000
TV_Stream/LinearSwitchedLang_10s,44,Passed,N/A,2020-09-23 15:07:34.426000,2020-09-23 15:07:44.532000,10000
TV_Stream/LinearSwitchedLang_10s,45,Passed,N/A,2020-09-23 15:10:13.493000,2020-09-23 15:10:23.617000,10000
TV_Stream/LinearSwitchedLang_10s,46,Passed,N/A,2020-09-23 15:12:49.249000,2020-09-23 15:12:59.393000,10000
TV_Stream/LinearSwitchedLang_10s,47,Passed,N/A,2020-09-23 15:15:27.941000,2020-09-23 15:15:37.967000,10000
TV_Stream/LinearSwitchedLang_10s,48,Passed,N/A,2020-09-23 15:18:05.389000,2020-09-23 15:18:15.529000,10000
TV_Stream/LinearSwitchedLang_10s,49,Passed,N/A,2020-09-23 15:20:44.265000,2020-09-23 15:20:54.417000,10000
TV_Stream/LinearSwitchedLang_10s,50,Passed,N/A,2020-09-23 15:23:20.174000,2020-09-23 15:23:30.322000,10000
TV_Stream/StartReplay,1,Passed,N/A,2020-09-23 13:21:29.647000,2020-09-23 13:21:46.142000,2002
TV_Stream/StartReplay,2,Passed,N/A,2020-09-23 13:24:09.662000,2020-09-23 13:24:28.510000,2987
TV_Stream/StartReplay,3,Passed,N/A,2020-09-23 13:26:51.050000,2020-09-23 13:27:07.794000,2080
TV_Stream/StartReplay,4,Passed,N/A,2020-09-23 13:29:30.572000,2020-09-23 13:29:48.048000,2004
TV_Stream/StartReplay,5,Passed,N/A,2020-09-23 13:32:10.187000,2020-09-23 13:32:27.563000,2002
TV_Stream/StartReplay,6,Passed,N/A,2020-09-23 13:34:51.799000,2020-09-23 13:35:08.767000,2004
TV_Stream/StartReplay,7,Passed,N/A,2020-09-23 13:37:27.917000,2020-09-23 13:37:46.077000,3007
TV_Stream/StartReplay,8,Passed,N/A,2020-09-23 13:40:06.743000,2020-09-23 13:40:24.003000,2014
TV_Stream/StartReplay,9,Passed,N/A,2020-09-23 13:42:46.253000,2020-09-23 13:43:02.617000,2019
TV_Stream/StartReplay,10,Passed,N/A,2020-09-23 13:45:23.624000,2020-09-23 13:45:41.317000,2011
TV_Stream/StartReplay,11,Passed,N/A,2020-09-23 13:48:02.467000,2020-09-23 13:48:19.338000,2012
TV_Stream/StartReplay,12,Failed,N/A,2020-09-23 13:50:39.564000,2020-09-23 13:50:44.659000,
TV_Stream/StartReplay,16,Passed,N/A,2020-09-23 13:54:06.056000,2020-09-23 13:54:22.931000,2005
TV_Stream/StartReplay,17,Passed,N/A,2020-09-23 13:56:42.707000,2020-09-23 13:57:00.890000,2977
TV_Stream/StartReplay,18,Passed,N/A,2020-09-23 13:59:20.975000,2020-09-23 13:59:38.726000,2981
TV_Stream/StartReplay,19,Passed,N/A,2020-09-23 14:01:57.887000,2020-09-23 14:02:15.316000,2012
TV_Stream/StartReplay,20,Passed,N/A,2020-09-23 14:04:35.047000,2020-09-23 14:04:52.507000,2973
TV_Stream/StartReplay,21,Passed,N/A,2020-09-23 14:07:13.158000,2020-09-23 14:07:30.509000,2035
TV_Stream/StartReplay,22,Passed,N/A,2020-09-23 14:09:50.591000,2020-09-23 14:10:06.970000,2004
TV_Stream/StartReplay,23,Passed,N/A,2020-09-23 14:12:27.570000,2020-09-23 14:12:44.738000,2013
TV_Stream/StartReplay,24,Passed,N/A,2020-09-23 14:15:06.627000,2020-09-23 14:15:23.901000,2991
TV_Stream/StartReplay,25,Passed,N/A,2020-09-23 14:17:45.154000,2020-09-23 14:18:02.090000,2016
TV_Stream/StartReplay,26,Passed,N/A,2020-09-23 14:20:24.230000,2020-09-23 14:20:42.810000,3009
TV_Stream/StartReplay,27,Passed,N/A,2020-09-23 14:23:02.508000,2020-09-23 14:23:20.606000,2993
TV_Stream/StartReplay,28,Passed,N/A,2020-09-23 14:25:40.290000,2020-09-23 14:25:56.656000,2022
TV_Stream/StartReplay,29,Passed,N/A,2020-09-23 14:28:18.789000,2020-09-23 14:28:35.803000,2032
TV_Stream/StartReplay,30,Passed,N/A,2020-09-23 14:30:53.750000,2020-09-23 14:31:11.946000,3042
TV_Stream/StartReplay,31,Passed,N/A,2020-09-23 14:33:30.830000,2020-09-23 14:33:48.381000,3003
TV_Stream/StartReplay,32,Passed,N/A,2020-09-23 14:36:08.433000,2020-09-23 14:36:25.037000,2025
TV_Stream/StartReplay,33,Passed,N/A,2020-09-23 14:38:43.489000,2020-09-23 14:39:01.766000,3011
TV_Stream/StartReplay,34,Passed,N/A,2020-09-23 14:41:20.665000,2020-09-23 14:41:37.787000,2023
TV_Stream/StartReplay,35,Passed,N/A,2020-09-23 14:43:59.450000,2020-09-23 14:44:17.322000,2019
TV_Stream/StartReplay,36,Passed,N/A,2020-09-23 14:46:37.375000,2020-09-23 14:46:54.792000,3026
TV_Stream/StartReplay,37,Passed,N/A,2020-09-23 14:49:14.872000,2020-09-23 14:49:31.975000,2043
TV_Stream/StartReplay,38,Passed,N/A,2020-09-23 14:51:51.516000,2020-09-23 14:52:08.468000,2962
TV_Stream/StartReplay,39,Passed,N/A,2020-09-23 14:54:30.426000,2020-09-23 14:54:48.082000,2969
TV_Stream/StartReplay,40,Passed,N/A,2020-09-23 14:57:07.339000,2020-09-23 14:57:24.840000,2986
TV_Stream/StartReplay,41,Passed,N/A,2020-09-23 14:59:48.860000,2020-09-23 15:00:07.227000,2864
TV_Stream/StartReplay,42,Passed,N/A,2020-09-23 15:02:26.641000,2020-09-23 15:02:44.306000,3024
TV_Stream/StartReplay,43,Passed,N/A,2020-09-23 15:05:04.874000,2020-09-23 15:05:23.092000,2967
TV_Stream/StartReplay,44,Passed,N/A,2020-09-23 15:07:44.644000,2020-09-23 15:08:02.541000,2996
TV_Stream/StartReplay,45,Passed,N/A,2020-09-23 15:10:23.775000,2020-09-23 15:10:40.871000,2042
TV_Stream/StartReplay,46,Passed,N/A,2020-09-23 15:12:59.502000,2020-09-23 15:13:16.271000,2051
TV_Stream/StartReplay,47,Passed,N/A,2020-09-23 15:15:38.077000,2020-09-23 15:15:55.138000,2005
TV_Stream/StartReplay,48,Passed,N/A,2020-09-23 15:18:15.761000,2020-09-23 15:18:34.010000,2973
TV_Stream/StartReplay,49,Passed,N/A,2020-09-23 15:20:54.522000,2020-09-23 15:21:11.344000,2015
TV_Stream/StartReplay,50,Passed,N/A,2020-09-23 15:23:30.557000,2020-09-23 15:23:48.342000,2973
TV_Stream/Replay_10s,1,Passed,N/A,2020-09-23 13:21:46.265000,2020-09-23 13:22:00.152000,10000
TV_Stream/Replay_10s,2,Passed,N/A,2020-09-23 13:24:28.618000,2020-09-23 13:24:41.772000,10000
TV_Stream/Replay_10s,3,Passed,N/A,2020-09-23 13:27:08.035000,2020-09-23 13:27:21.663000,10000
TV_Stream/Replay_10s,4,Passed,N/A,2020-09-23 13:29:48.163000,2020-09-23 13:30:01.216000,10000
TV_Stream/Replay_10s,5,Passed,N/A,2020-09-23 13:32:27.785000,2020-09-23 13:32:40.812000,10000
TV_Stream/Replay_10s,6,Passed,N/A,2020-09-23 13:35:08.883000,2020-09-23 13:35:21.872000,10000
TV_Stream/Replay_10s,7,Passed,N/A,2020-09-23 13:37:46.195000,2020-09-23 13:37:59.220000,10000
TV_Stream/Replay_10s,8,Passed,N/A,2020-09-23 13:40:24.122000,2020-09-23 13:40:37.091000,10000
TV_Stream/Replay_10s,9,Passed,N/A,2020-09-23 13:43:02.851000,2020-09-23 13:43:15.833000,10000
TV_Stream/Replay_10s,10,Passed,N/A,2020-09-23 13:45:41.460000,2020-09-23 13:45:54.397000,10000
TV_Stream/Replay_10s,11,Passed,N/A,2020-09-23 13:48:19.480000,2020-09-23 13:48:32.460000,10000
TV_Stream/Replay_10s,16,Passed,N/A,2020-09-23 13:54:23.043000,2020-09-23 13:54:36.027000,10000
TV_Stream/Replay_10s,17,Passed,N/A,2020-09-23 13:57:01.006000,2020-09-23 13:57:14.088000,10000
TV_Stream/Replay_10s,18,Passed,N/A,2020-09-23 13:59:38.834000,2020-09-23 13:59:51.881000,10000
TV_Stream/Replay_10s,19,Passed,N/A,2020-09-23 14:02:15.428000,2020-09-23 14:02:28.429000,10000
TV_Stream/Replay_10s,20,Passed,N/A,2020-09-23 14:04:52.726000,2020-09-23 14:05:05.723000,10000
TV_Stream/Replay_10s,21,Passed,N/A,2020-09-23 14:07:30.651000,2020-09-23 14:07:43.775000,10000
TV_Stream/Replay_10s,22,Passed,N/A,2020-09-23 14:10:07.115000,2020-09-23 14:10:20.099000,10000
TV_Stream/Replay_10s,23,Passed,N/A,2020-09-23 14:12:44.929000,2020-09-23 14:12:57.892000,10000
TV_Stream/Replay_10s,24,Passed,N/A,2020-09-23 14:15:24.029000,2020-09-23 14:15:37.154000,10000
TV_Stream/Replay_10s,25,Passed,N/A,2020-09-23 14:18:02.341000,2020-09-23 14:18:15.220000,10000
